Time stressAv
300.0 0.0725414749468108
320.0 0.08616189781066508
340.0 0.07301780473263911
360.0 0.02170511774070018
380.0 -0.03621545339569031
400.0 -0.10254233889385597
420.0 -0.16973274824006535
440.0 -0.2163590769043781
460.0 -0.23670956136089438
480.0 -0.2348419278260206
500.0 -0.21983683674213556
520.0 -0.18473991652718552
540.0 -0.14676181907357683
560.0 -0.11350183454940306
580.0 -0.09444250888792682
600.0 -0.08457052383712253
620.0 -0.06628348051213478
640.0 -0.050692249479293176
660.0 -0.047861775026685725
680.0 -0.06602024498305782
700.0 -0.09459060094964732
720.0 -0.12855092316734165
740.0 -0.14974114293965463
760.0 -0.16507215779822793
780.0 -0.17266358957825756
800.0 -0.1685274204194273
820.0 -0.15293651247123607
840.0 -0.1294611273592346
860.0 -0.10859060819931204
880.0 -0.10637040522148053
900.0 -0.12232629049981474
920.0 -0.1338895289986588
940.0 -0.12319382655587244
960.0 -0.1089745406485082
980.0 -0.09442980792561487
1000.0 -0.09900315878834928
1020.0 -0.11078889456523856
1040.0 -0.1264676242455417
1060.0 -0.13325287318953197
1080.0 -0.14282664234395745
1100.0 -0.139772833252306
1120.0 -0.13164792059258473
1140.0 -0.13357291931123988
1160.0 -0.14535738596762593
1180.0 -0.1618498974958492
1200.0 -0.1726360432547384
1220.0 -0.18027620821592766
1240.0 -0.1882351590497166
1260.0 -0.17431736709656925
1280.0 -0.1678658688615845
1300.0 -0.14550465841199023
1320.0 -0.12156086651979627
1340.0 -0.12692837448617467
1360.0 -0.1294095860297872
1380.0 -0.1383263325706169
1400.0 -0.14983334509300095
1420.0 -0.16606119638170208
1440.0 -0.18904389234347785
1460.0 -0.19459969372875224
1480.0 -0.1781002193918791
1500.0 -0.16710837490100555
1520.0 -0.1571471968481823
1540.0 -0.15840836244563228
1560.0 -0.15368115204595412
1580.0 -0.1403188203187548
1600.0 -0.1493644669860906
1620.0 -0.15837476740587067
1640.0 -0.15821257417003137
1660.0 -0.15671702363848533
1680.0 -0.15393627362712162
1700.0 -0.14282793802291444
1720.0 -0.1418621221443432
1740.0 -0.1378704157682824
1760.0 -0.1423276520172001
1780.0 -0.150067429321605
1800.0 -0.14602495372915242
1820.0 -0.14319473647476477
1840.0 -0.14114571781428098
1860.0 -0.14046501054627003
1880.0 -0.14618342233514384
1900.0 -0.15274933388190182
1920.0 -0.1624004704163945
1940.0 -0.16844489805254503
1960.0 -0.1664284513157481
1980.0 -0.14234654055296697
2000.0 -0.11798225151838172
2020.0 -0.10767586483666441
2040.0 -0.09857693670997
2060.0 -0.10428880913573745
2080.0 -0.12302181756206795
2100.0 -0.13629947267897397
2120.0 -0.15202496788590575
2140.0 -0.15672319682191083
2160.0 -0.1484367643273411
2180.0 -0.1586391160874755
2200.0 -0.17701530671844085
2220.0 -0.19849843198207115
2240.0 -0.21918554881539826
2260.0 -0.21295302312066497
2280.0 -0.19353411926439862
2300.0 -0.1794888201454426
2320.0 -0.16571782388210576
2340.0 -0.14642006527265525
2360.0 -0.12836989116550998
2380.0 -0.12650661167202387
2400.0 -0.11978069564609678
2420.0 -0.12027037354725378
2440.0 -0.117886954045462
2460.0 -0.1280896666755051
2480.0 -0.1463025166757742
2500.0 -0.15823956977580897
2520.0 -0.16333549068298825
2540.0 -0.1620837275121732
2560.0 -0.15042309909313198
2580.0 -0.15447614671390797
2600.0 -0.14649742419721998
2620.0 -0.13431921312222062
2640.0 -0.11095462239226656
2660.0 -0.07317246144977738
2680.0 -0.06538838663047271
2700.0 -0.0750079050775071
2720.0 -0.08456699725434054
2740.0 -0.10626379171124758
2760.0 -0.1417743310526252
2780.0 -0.16493282703950532
2800.0 -0.1616195686513157
2820.0 -0.1538473257842125
2840.0 -0.14843795321050685
2860.0 -0.14162002116831074
2880.0 -0.12940935171329346
2900.0 -0.11509962414057606
2920.0 -0.10144222182830753
2940.0 -0.0852093725954238
2960.0 -0.09046860085032772
2980.0 -0.09589194428106812
3000.0 -0.0972406633910874
3020.0 -0.09594787547245903
3040.0 -0.10594884426179883
3060.0 -0.11032977334222382
3080.0 -0.11670065913995457
3100.0 -0.1339183635465135
3120.0 -0.15582846139276657
3140.0 -0.17585515555078463
3160.0 -0.16615551352399427
3180.0 -0.14748650494521515
3200.0 -0.12583143492249743
3220.0 -0.10429347337232822
3240.0 -0.08515029912776023
3260.0 -0.06731141102181187
3280.0 -0.07654085468358054
3300.0 -0.08767909363496115
3320.0 -0.08729228271451413
3340.0 -0.10375662189950949
3360.0 -0.11255248574476401
3380.0 -0.12117037571150666
3400.0 -0.12594163055129196
3420.0 -0.11744917019533048
3440.0 -0.11508704845881237
3460.0 -0.11631769614900359
3480.0 -0.10960458128916395
3500.0 -0.09272404255508387
3520.0 -0.07612268350895718
3540.0 -0.07389283366712608
3560.0 -0.08072629520497893
3580.0 -0.08028162530943664
3600.0 -0.06944129700128626
3620.0 -0.0685026050171924
3640.0 -0.08281001069039808
3660.0 -0.09865578232697164
3680.0 -0.1149650324371229
3700.0 -0.14487476947910147
3720.0 -0.18076612093853567
3740.0 -0.20424032180505847
3760.0 -0.22170248137853488
3780.0 -0.22098464324047995
3800.0 -0.20230540320136936
3820.0 -0.19703700830445758
3840.0 -0.19485579255233454
3860.0 -0.19404069718087275
3880.0 -0.18294041340962547
3900.0 -0.171185319366357
3920.0 -0.14951445826933593
3940.0 -0.12943246353574261
3960.0 -0.11550396126397235
3980.0 -0.12437824638859504
4000.0 -0.13636914078941584
4020.0 -0.14377411591895856
4040.0 -0.14825111718499295
4060.0 -0.1386863256136696
4080.0 -0.12364899963855172
4100.0 -0.10793735340185195
4120.0 -0.08937455950585917
4140.0 -0.0843160317343426
4160.0 -0.08014859684555213
4180.0 -0.10172100059916328
4200.0 -0.13375218005152778
4220.0 -0.16031637433925566
4240.0 -0.16801147197044727
4260.0 -0.16947328576995627
4280.0 -0.164760271379307
4300.0 -0.15613292703558437
4320.0 -0.13614638243292754
4340.0 -0.11001466616950052
4360.0 -0.09574150576032144
4380.0 -0.08310768149331299
4400.0 -0.08608880937167575
4420.0 -0.10016229853986952
4440.0 -0.1110648081430598
4460.0 -0.11995266532285132
4480.0 -0.12048429229377211
4500.0 -0.11988687863097178
4500.0 -0.1198868786309718
4520.0 -0.12849191241399113
4540.0 -0.13980882468425782
4560.0 -0.15803118591896897
4580.0 -0.17465333503577585
4600.0 -0.18941934272750127
4620.0 -0.186332526077376
4640.0 -0.1719625095551972
4660.0 -0.14308531299282215
4680.0 -0.10384164788588962
4700.0 -0.07367061167709825
4720.0 -0.04641113717778854
4740.0 -0.022650545327078594
4760.0 -0.005666879348995627
4780.0 -0.01734097716726573
4800.0 -0.04623117159351339
4820.0 -0.09185181036783335
4840.0 -0.1370712716794034
4860.0 -0.17604610076462035
4880.0 -0.1927588222698015
4900.0 -0.1951093989710523
4920.0 -0.1915806988744478
4940.0 -0.17364492043557334
4960.0 -0.16123138959825084
4980.0 -0.1531110467511459
5000.0 -0.1370382662578674
5020.0 -0.12778756108074052
5040.0 -0.12968508016120478
5060.0 -0.12398499709857211
5080.0 -0.12745665421534574
5100.0 -0.12802092989936464
5120.0 -0.11290005909542675
5140.0 -0.11099572201482921
5160.0 -0.1130123780078521
5180.0 -0.13768628832733726
5200.0 -0.16467985599335655
5220.0 -0.1769463413307928
5240.0 -0.1746922166203968
5260.0 -0.15462104274752025
5280.0 -0.13198360805623383
5300.0 -0.1283613322543754
5320.0 -0.1342698899127488
5340.0 -0.13565789795352748
5360.0 -0.1416920825629999
5380.0 -0.14905638542671865
5400.0 -0.16319880806078818
5420.0 -0.1686569075330836
5440.0 -0.15964275987829016
5460.0 -0.13728521107456432
5480.0 -0.1304183678527046
5500.0 -0.12063581248842241
5500.0 -0.12063581248842241
5520.0 -0.10560802210315232
5540.0 -0.11416303786388671
5560.0 -0.13024263568089162
5580.0 -0.14513361362140076
5600.0 -0.1538976333263719
5620.0 -0.14541790332721422
5640.0 -0.129852802469603
5660.0 -0.12065703171936772
5680.0 -0.11168668753299019
5700.0 -0.11423077178838255
5720.0 -0.12190622387840186
5740.0 -0.12974385184914966
5760.0 -0.134879930584466
5780.0 -0.14190539382497663
